track_id,tempo,energy,danceability,loudness,valence,acousticness,instrumentalness,speechiness,liveness
TRACK_0169,0.0,0.4845,0.5647,0.4972486243121561,1.0,0.2583,0.7363304981773997,0.2559233742228197,0.0421
TRACK_0170,0.0,0.8514,0.364,0.8684342171085544,0.4664,0.6722,0.248987444309437,0.20954461435052932,0.0654
TRACK_0171,0.0,0.3238,0.2666,0.9759879939969985,0.2403,0.8305,0.15562980963953016,0.23206183834649638,0.0256
TRACK_0172,0.0,1.0,0.405,0.39869934967483744,0.5559,0.035,0.023997569866342647,0.061334229541253574,0.0127
TRACK_0173,0.0,0.3585,0.4595,0.5062531265632817,0.5173,0.7394,0.08788983394086675,0.014619391698874138,0.1843
TRACK_0174,0.0,0.854,0.2576,0.7813906953476739,0.5334,0.0033,0.09356014580801943,0.007729793312048394,0.9489
TRACK_0175,0.0,0.2404,0.6823,0.12156078039019513,0.3674,0.7886,0.05488051842851356,0.013947235758696018,0.2121
TRACK_0176,0.0,0.2436,0.5802,0.3066533266633318,0.7698,0.7977,0.14854191980558928,0.10031927407158461,0.0999
TRACK_0177,0.0,0.145,0.3463,0.7338669334667334,0.0596,0.5745,0.2227622519238558,0.0011762728953117123,0.0969
TRACK_0178,0.0,0.673,0.7482,0.5357678839419711,0.4907,0.2536,0.03675577156743621,0.0013443118803562425,0.0497
TRACK_0179,0.0,0.7182,0.8195,0.8449224612306154,0.4554,0.1643,0.015694613203726202,0.0897328180137792,0.0293
TRACK_0180,0.0,0.4273,0.7055,0.45972986493246626,0.4631,0.4332,0.2334953422438234,0.2989413543942195,0.5595
TRACK_0181,0.0,0.5496,0.884,0.8414207103551776,0.9152,0.1092,0.0059740785743215875,0.3115442782725592,0.1114
TRACK_0182,0.0,0.5616,0.5622,0.0665332666333166,0.5799,0.7915,0.11097610368570271,0.02150899008569988,0.2407
TRACK_0183,0.0,0.652,0.4005,0.012006003001500676,0.4569,0.6952,0.47620494127176993,0.17946563602755838,0.0784
TRACK_0184,0.0,0.4076,0.4923,0.17408704352176096,0.663,0.6423,0.015694613203726202,0.14484960510838515,0.2602
TRACK_0185,0.0,0.7994,0.7043,0.12156078039019513,0.8503,0.0,0.14499797488861885,0.1999663922029911,0.1859
TRACK_0186,0.0,0.65,0.7546,0.8124062031015509,1.0,0.3247,0.16231267719724585,0.018148210384809273,0.0743
TRACK_0187,0.0,0.6955,0.155,0.24062031015507757,0.2294,0.3056,0.01964358039692183,0.029238783397748276,0.3923
TRACK_0188,0.0,0.6659,0.587,0.9194597298649325,0.5032,0.1304,0.044147428108545966,0.18870778020500756,0.1111
TRACK_0189,0.0,0.4236,0.4902,0.5452726363181591,0.6547,0.8494,0.6345686512758202,0.37220635187363466,0.0079
TRACK_0190,0.0,0.3358,0.3671,0.5062531265632817,0.5356,0.8719,0.2789590927501013,0.17711309023693497,0.1407
TRACK_0191,0.0,0.3861,0.7703,0.8739369684842422,0.0678,0.8348,0.1536046982584042,0.19206855990589816,0.0314
TRACK_0192,0.0,0.5231,0.3051,0.09904952476238127,0.7085,0.2727,0.07796678817334952,0.216098134767266,0.0411
TRACK_0193,0.0,0.9005,0.8195,0.7843921960980491,0.6389,0.0206,0.12272174969623328,0.0003360779700890607,0.2576
TRACK_0194,0.0,0.2247,0.7102,0.32716358179089544,0.8707,0.2417,0.024503847711624137,0.04873130566291379,0.3767
TRACK_0195,0.0,0.8974,0.5026,0.5932966483241622,0.7054,0.414,0.07543539894694207,0.07124852965888086,0.2141
TRACK_0196,0.0,0.86,0.6812,0.6428214107053527,0.4828,0.1717,0.010226812474686106,0.116282977650815,0.1484
TRACK_0197,0.0,0.6592,0.5613,0.8254127063531767,0.5385,0.9036,0.10469825840421224,0.010418417072760882,0.0109
TRACK_0198,0.0,0.434,0.7317,0.4402201100550276,0.752,0.5954,0.024200081004455243,0.053100319274071585,0.1025
TRACK_0199,0.0,0.6376,0.7678,0.9334667333666834,0.6762,0.427,0.15623734305386794,0.07326499747941523,0.182
TRACK_0200,0.0,0.75,0.3651,0.5722861430715358,0.7879,0.3869,0.13456865127582016,0.027054276592169378,0.081
TRACK_0201,0.0,0.4342,0.3144,0.5182591295647825,0.7822,0.1169,0.05386796273795058,0.3794320282305495,0.054
TRACK_0202,0.0,0.5049,0.3508,0.45822911455727866,0.5004,0.6947,0.10014175779667882,0.018988405310031924,0.0151
TRACK_0203,0.0,0.7972,0.7158,0.15907953976988498,0.3586,0.2661,0.1430741190765492,0.019156444295076454,0.2505
TRACK_0204,0.0,0.7624,0.7646,0.9069534767383692,0.4715,0.0328,0.043641150263264476,0.042345824231221636,0.2564
TRACK_0205,0.0,0.5148,0.7272,0.06253126563281641,0.5413,0.1458,0.3598622924260834,0.019828600235254578,0.1368
TRACK_0206,0.0,0.5085,0.6268,0.9374687343671837,0.6675,0.1796,0.008201701093560144,0.0725928415392371,0.0542
TRACK_0207,0.0,0.7691,0.6546,0.9724862431215608,0.2787,0.244,0.1424665856622114,0.05746933288522937,0.0218
TRACK_0208,0.0,0.3059,0.4239,0.5237618809404703,0.7954,0.2757,0.01852976913730255,0.2641572844900017,0.231
TRACK_0209,0.0,0.3765,0.3249,0.4847423711855928,0.4372,0.6259,0.027541514783313077,0.3913627961687111,0.3415
TRACK_0210,0.0,0.6683,0.5543,0.06253126563281641,0.6557,0.3882,0.10915350344268934,0.22046714837842377,0.1107
TRACK_0211,0.0,0.7354,0.3301,0.5197598799399701,0.2593,0.0517,0.034831915755366545,0.28230549487481094,0.381
TRACK_0212,0.0,0.5959,0.8311,0.02701350675337666,0.5436,0.2476,0.010226812474686106,0.08351537556713158,0.4319
TRACK_0213,0.0,0.782,0.929,0.38069034517258626,0.2996,0.1299,0.22701498582422033,0.4483280120988069,0.041
TRACK_0214,0.0,0.5663,0.4579,0.7983991995998,0.6043,0.655,0.07654921020656136,0.33120483952276925,0.1371
TRACK_0215,0.0,0.8485,0.323,0.9064532266133067,0.656,0.0356,0.04921020656136087,0.5516719879011931,0.0273
TRACK_0216,0.0,0.3414,0.4013,0.4407203601800901,0.658,0.7258,0.14509923045767517,0.011426650983028063,0.3853
TRACK_0217,0.0,0.7229,0.9195,0.6683341670835419,0.7405,0.1404,0.15289590927501012,0.024029574861367836,0.3846
TRACK_0218,0.0,0.4992,0.3892,0.7198599299649826,0.5918,0.1088,0.33556095585257184,0.010754495042849942,0.2367
TRACK_0219,0.0,0.3312,0.772,0.31465732866433216,0.5786,0.6733,0.09680032401782097,0.23138968240631824,0.1107
